"","Id","treatment","flowering","SR","sdNDVI","CVNDVI","RaoQ","MPD","CHV","CVrefl","SpSp"
"69","E16","HP_HF_F",1,18,0.109057063188353,0.162029385462212,1.76697124297236,2.17212507979558,108.415822704847,0.314960458710921,47.5
"70","E17","Poa_pra_U",0,17,0.110677377964683,0.173319762297005,1.64507272279211,2.001748395585,77.6704390205337,0.296235234567722,51
"71","E18","Tri_arv_F",1,30,0.109901557774076,0.18460531548802,1.91637202681665,2.25944380087878,87.1519522615165,0.348235565791593,50.625
"72","E19","HP_LF_F",1,25,0.111422634777718,0.175783984913278,2.07886402355478,2.4927810896846,119.614255771633,0.363227375252169,50.125
"73","E20","Alo_pra_U",0,28,0.118445886699527,0.206424128598205,1.4526921376215,1.79039146362062,96.5617022954076,0.321831118283422,50.75
"74","F03","HP_LF_F",1,25,0.124290348527078,0.194216148549229,2.55197778450075,2.92038458059718,179.435766185649,0.402785282518321,51
"75","F04","LP_LF_U",1,16,0.151445895550295,0.254634323410132,3.84035187681231,4.43629025383121,191.266984588152,0.436349894675319,51
"76","F05","HP_LF_U",1,22,0.141584350055655,0.253659386046227,3.42584163391868,3.95347451609789,159.098022998168,0.42366570493857,51
"77","F06","Tri_arv_F",0,30,0.113245452552651,0.168251960416281,1.86362391451718,2.28729762012666,103.757956489217,0.345636027247403,51
"78","F07","Pla_lan_F",0,28,0.107773575005795,0.174367825233519,1.84378571058682,2.1734752821466,148.448217214088,0.332268528149549,48
"79","F08","LP_LF_F",1,30,0.133448314628521,0.196716009484286,2.86552615667382,3.26163420109795,241.57041729259,0.428943571663861,51
"80","F09","Pla_lan_F",0,31,0.103719156169437,0.154344318783871,2.28770599246345,2.66934308073824,100.669620576046,0.34178624944556,50.75
"81","F10","Vic_sep_U",1,30,0.11368608911552,0.164555153349408,2.1819168419336,2.56969828669887,249.268798109483,0.393455558334021,51
"82","F11","Pru_vul_U",0,22,0.107471589471743,0.15991384090089,1.89408986938635,2.30209642582111,49.7096959036531,0.30934424405505,50.875
"83","F12","Pla_med_U",0,23,0.109687494954522,0.190804253375702,1.81733576397572,2.15247923797012,88.8325226932723,0.31762896873461,37.25
"84","F13","LP_LF_F",0,20,0.0946235834037023,0.185223079492374,1.60997662353582,1.85307553578619,60.2191423684177,0.284204620843128,17.625
"85","F14","Ach_mil_F",1,15,0.130221806250153,0.241658679333746,3.31762843702391,3.78838868909794,147.669113697023,0.414789811661871,31.75
"86","F15","Alo_pra_U",1,19,0.11058265429324,0.180514854460488,1.6019907646144,1.92433741404703,89.461548291599,0.341593849970838,24.875
"87","F16","Leu_vul_F",0,18,0.12758148757839,0.210203098792872,1.92291760800498,2.32474674528081,69.5686906178642,0.311885729633601,48.125
"88","F17","Leu_vul_U",0,18,0.108400883687554,0.16759818875275,1.57023461437323,1.89178748110721,68.1413210584312,0.284048039109322,48.75
"89","F18","HP_HF_F",0,32,0.098040138717509,0.150488204177368,1.9190810795603,2.30965670384081,214.271960931445,0.332508916394092,49.125
"90","F19","Ant_vul_U",1,21,0.108811338647172,0.17621107343187,2.26366990070202,2.62221455814255,202.451742273776,0.406025003780183,50.5
"91","F20","HP_HF_U",1,26,0.131451498019207,0.195534312401572,2.55100112891701,2.90191891460525,145.308962800705,0.414378523824795,51
"92","G03","Ant_odo_U",1,30,0.122225755382324,0.181054421215265,1.96408873249255,2.37136649689078,152.402902030095,0.36477447845963,51
"93","G04","Vic_sep_U",0,23,0.0971398087147629,0.132206200862631,1.92065491452679,2.41237424735914,77.4131744344728,0.309540275958567,51
"94","G05","LP_LF_U",1,23,0.143186657706217,0.242152099646171,3.0252835995277,3.56490342767884,189.358233337563,0.422151126966171,51
"95","G06","Leo_his_U",0,27,0.10263471121188,0.154015292490045,1.23635095098287,1.64069863489561,49.0052614467214,0.255070877397021,51
"96","G07","Tri_arv_U",0,31,0.0988601494272759,0.158627047450659,1.54302644925433,1.86578871155842,97.653480276279,0.302807444666948,51
"97","G08","Pru_vul_U",0,27,0.110850539905366,0.192032453990651,1.26796288679901,1.57465922274972,21.0259690641402,0.255196767407904,51
"98","G09","Ant_odo_U",0,21,0.0992946756925123,0.144951517107118,1.67167497353356,2.02588786296389,71.2222994273928,0.297975495100739,51
"99","G10","Lot_cor_U",0,27,0.0947646547266344,0.130084633002585,1.69961948554134,2.08133484141582,112.030927214869,0.296725475085312,51
"100","G11","HP_LF_U",1,18,0.114368703125643,0.179141281680888,1.84583237939114,2.24573301569837,111.047757497708,0.319201342300682,50.375
"101","G12","Leu_vul_F",0,23,0.0946159214246294,0.164735922340091,1.74808083506848,2.04540203253872,65.9547286069363,0.27170409783344,48.5
"102","G13","HP_HF_U",1,21,0.116031001174896,0.220002230470227,3.43780469529115,3.94291784912911,167.547865151536,0.403283891336637,44.875
"103","G14","LP_HF_U",1,25,0.109348202710434,0.189106035668416,2.33890067527404,2.68154682911351,206.507834143425,0.352529167948554,44.875
"104","G15","HP_HF_F",1,27,0.113526684792312,0.200780753372707,1.78580836346235,2.11668265977133,113.072004271598,0.288373123130629,47
"105","G16","Tri_pra_U",0,16,0.111860594490308,0.183492923018156,1.81859794120908,2.13388180380005,48.984115004202,0.306214047696729,50
"106","G17","LP_HF_F",0,32,0.0936400763786195,0.138655844392253,1.87935279050142,2.20005073732155,90.2312394962876,0.295888956287397,51
"107","G18","Poa_pra_U",0,27,0.111809516040513,0.187848381861887,1.80890330342258,2.20836095822098,130.609934727115,0.312593284434915,50
"108","G19","HP_HF_U",1,24,0.116467368189533,0.188205562349769,2.3716636501263,2.76896683164624,239.426497167244,0.422449932274772,51
"109","G20","Pla_med_F",0,29,0.118915972688059,0.211777000746019,1.5319939249434,1.87390066961672,115.641966709871,0.301193031672079,51
"110","H02","Leo_his_F",0,18,0.126071922397393,0.194010596034286,1.77238880572999,2.1980274881275,91.0828468971258,0.36807601408319,50.25
"111","H03","LP_LF_F",0,26,0.121685067214805,0.209988377531177,1.62171141455294,1.94091929360991,43.1022500271075,0.285677138628047,50.125
"112","H04","Pru_vul_F",0,22,0.123379767004605,0.213149527289781,1.383594173173,1.73707306022382,46.2237470546694,0.282031001134155,50.625
"113","H05","Ant_odo_U",1,27,0.117924088890339,0.172379723941353,2.30407977642841,2.81391182486495,108.599511788276,0.41122354642689,51
"114","H06","Tri_pra_F",0,28,0.110662173822946,0.159398804279381,2.04418300218593,2.46601638201893,53.8987717109014,0.325538075842547,51
"115","H07","HP_LF_U",0,22,0.100549667861156,0.150957706301206,1.92094836740982,2.29856089901658,67.7055694355478,0.346631403784508,50.375
"116","H08","Lyc_flo_F",0,24,0.0993663124319461,0.145481871191896,1.57078786928462,1.96690651036539,58.3583994805202,0.284241739593691,51
"117","H09","Vic_sep_F",0,28,0.113687707402894,0.16219241196582,1.92352566592364,2.37372696258888,86.7269693155344,0.32307783447258,51
"118","H10","Pru_vul_U",0,26,0.126180382131733,0.223747822949244,1.83709743143607,2.19502001719872,49.350281634181,0.304126346052809,50.5
"119","H11","Ach_mil_F",1,18,0.137830474716076,0.244553825366006,3.24234898943448,3.75183763958994,124.552894856037,0.403421002211291,50.25
"120","H12","Pla_med_F",0,19,0.101511303614111,0.174635419711754,1.79831944403253,2.13017468022014,57.8068892528321,0.27929814520899,45.5
"121","H13","Pla_med_U",1,19,0.0939482060389982,0.192133919999731,1.99934109616398,2.25998678411145,60.4616466076173,0.327254010294484,31.875
"122","H14","Dia_del_U",0,16,0.123374968935851,0.209702302055484,1.84384931282289,2.2505155875597,69.6999627043113,0.310821248900339,51
"123","H15","Dia_del_F",0,25,0.111574972354587,0.182755735755272,1.71643135370457,2.08197458933564,62.9896095582239,0.28981860697024,51
"124","H16","LP_HF_U",0,21,0.123254609234478,0.182065267545691,1.80663520165129,2.28286261660028,55.5483025310986,0.302805929723441,50
"125","H17","Dia_del_U",1,22,0.107275931688621,0.173997941604829,1.61281467032085,1.93049198354536,76.8911705129227,0.323574483253662,51
"126","H18","HP_LF_F",1,23,0.135496929639043,0.244985739780262,3.3161256808946,3.7800141658351,132.28232925817,0.426500095640199,51
"127","H19","Pru_vul_F",1,29,0.118749906932482,0.208010531011859,2.44430590940059,2.79030617540059,89.8159012094591,0.402246254033704,50.75
"128","H20","HP_HF_F",1,24,0.137675051221237,0.24951101900966,3.5239423053866,4.0462159150908,148.560018860954,0.427510161953559,51
"129","I04","LP_HF_F",0,27,0.11587527760006,0.183452803017411,1.63582355444825,2.0215074294542,56.2717838563516,0.28239201778971,50
"130","I05","LP_LF_F",0,23,0.101916236487994,0.158921223010372,1.73443517564048,2.0772341728122,55.2382600301485,0.286882100844163,51
"131","I06","Dac_glo_U",0,24,0.115246983611178,0.169195935823554,2.0899063404911,2.57036173436072,75.2699421644755,0.32928338879881,51
"132","I07","Tri_pra_F",0,17,0.0924137821096346,0.13548100746735,2.06995239788735,2.46138550725048,82.6540171896681,0.316429593985479,50.25
"133","I08","HP_LF_U",1,22,0.0994437068148848,0.150224632548353,1.90551342461202,2.23723604248096,147.951138379784,0.369728339012262,51
"134","I09","Pla_lan_U",0,27,0.10602094365004,0.163543100107428,1.47647437283499,1.83670441256182,47.4874428419113,0.276220285641655,50.25
"135","I10","Vic_sep_F",1,25,0.103334245273968,0.151247697450058,1.97697139897349,2.37908302314395,99.3445546844553,0.357406016554212,51
"136","I11","Poa_pra_F",0,22,0.113071787518224,0.180801367828143,1.81012420625864,2.14809086432137,134.448364411356,0.318700493310854,50.5
"137","I12","LP_LF_U",0,25,0.095927269992318,0.165725369474559,1.63576711947723,1.93210285274688,51.0203100349934,0.288457591581878,47.375
"138","I13","Vic_sep_U",0,19,0.0872831733339137,0.14723034962181,1.79043294760592,2.08206994247035,46.3446517367374,0.279406891835497,50.125
"139","I14","Dac_glo_F",0,20,0.0973472251797897,0.157263391259279,1.61439367852192,1.94068466072029,58.4989553246622,0.263935507037275,48.875
"140","I15","Leu_vul_U",0,19,0.0945443675085245,0.156230067679609,1.40309255715366,1.6605844232755,31.5260842040074,0.250871602456913,47.375
"141","I16","Tri_arv_U",1,22,0.103589369035198,0.177204082374298,1.92713890484427,2.19848753044491,172.388086785609,0.350440956672871,48.125
"142","I17","Poa_pra_F",0,30,0.100925468356424,0.190591345717635,1.59752553783179,1.86899274557957,79.6409879091732,0.276776073010122,50.625
"143","I18","Hol_lan_F",1,34,0.111133634820364,0.201193901733676,1.84940932410711,2.16709478801873,71.8750875387589,0.321946371619344,51
"144","I19","HP_HF_U",0,29,0.0800426181766468,0.125025674140244,1.59041162506859,1.8773282285214,69.7246059451923,0.250604512446879,51
"145","I20","Ant_vul_F",0,25,0.109091273196968,0.176695937476843,1.75114417409818,2.08363845485901,75.1576862420657,0.34802268668027,51
"146","J04","LP_HF_U",0,21,0.108206556644818,0.159231545412923,1.34931162376981,1.73772387090675,52.1561103034088,0.274810231069241,50.25
"147","J05","LP_LF_U",0,22,0.121678560918118,0.198867105309929,1.20760546297755,1.62914424232315,27.2394832798443,0.267044141674895,51
"148","J06","Hyp_per_U",1,25,0.134328221653841,0.247000899945886,3.31659365252661,3.62681615150482,225.009771230616,0.416428584340323,50.75
"149","J07","Lot_cor_F",0,28,0.093942974583727,0.148371638640782,2.03801722446952,2.37621165637243,77.7533642759762,0.317705496421417,51
"150","J08","Tri_arv_F",0,29,0.0995086688628582,0.17818553198224,1.41681108003258,1.71111837480417,21.9811889213172,0.255984024556423,49.25
"151","J09","LP_HF_F",1,25,0.128005926750614,0.225934492551062,3.11033382798679,3.58873317528446,167.601202877403,0.409874045323058,51
"152","J10","HP_HF_U",0,19,0.0908491592376549,0.131765134803988,1.64388807910577,1.99466062871047,40.4174718386713,0.265680184947981,50.5
"153","J11","Hyp_per_U",1,16,0.127115158291537,0.218616154293175,3.0987922886511,3.36955889063548,110.442161091004,0.373858114899376,48
"154","J12","LP_HF_F",0,28,0.0934718561686394,0.143564881331871,1.90403349890464,2.26922348501967,56.1990991950514,0.292146670085703,51
"155","J13","Pla_med_F",0,22,0.103582835219023,0.196501570959095,1.75292187414776,2.0516232771435,45.2401732247559,0.275371539489394,47.75
"156","J14","Ach_mil_U",1,12,0.120709926772713,0.23601818592455,3.1881795853251,3.59557075860372,161.378765447853,0.415358246451742,51
"157","J15","Ant_vul_U",0,21,0.104387817047104,0.191827197660521,1.54676857695916,1.81395758419734,39.0412706968463,0.2674533870696,49.875
"158","J16","HP_LF_U",0,32,0.129560401980755,0.212066353581402,2.16978125891904,2.55901625493157,72.8019109030885,0.33558959119229,51
"159","J17","Tri_pra_U",0,29,0.118902670239332,0.199473793333341,2.07648221972088,2.44298118905043,59.7661548937958,0.314086432105945,50.375
